id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8057,8.3,0.36,0.24,2.4,0.0819999999999999,17.0,42.0,0.996,3.39,0.62,9.5,5.0
8058,6.4,0.61,0.02,2.0,0.077,7.0,19.0,0.997,3.41,0.56,9.5,6.0
8059,8.3,0.7,0.23,2.5,0.104,13.0,31.0,0.9988,3.38,0.61,11.0,6.0
8060,8.4,0.4,0.47,2.6,0.107,26.0,63.0,0.9998,3.3,0.54,9.5,6.0
8061,6.7,0.31,0.28,2.0,0.098,16.0,27.0,0.99504,3.43,0.68,11.7,6.0
8062,6.7,0.57,0.0,2.1,0.074,6.0,31.0,0.9958,3.53,0.5,10.8,6.0
8063,8.0,0.31,0.47,6.4,0.065,12.0,54.0,0.9972,3.39,0.62,9.5,6.0
8064,7.3,0.59,0.1,2.1,0.083,6.0,22.0,0.9972,3.26,0.58,9.8,5.0
8065,7.0,0.6,0.01,2.8,0.0969999999999999,8.0,28.0,0.9946,3.47,0.87,9.3,5.0
8066,7.2,0.645,0.08,2.3,0.09,12.0,37.0,0.9988,3.37,0.69,9.5,5.0
8067,6.9,0.63,0.0,1.4,0.061,17.0,40.0,0.9987,3.44,0.65,11.4,6.0
8068,8.9,0.63,0.05,2.2,0.08,3.0,13.0,0.9988,3.25,0.57,10.0,5.0
8069,9.5,0.3,0.49,2.9,0.077,5.0,20.0,0.9986,3.28,0.54,9.5,8.0
8070,7.1,0.38,0.4,2.2,0.078,17.0,35.0,0.99514,3.14,1.11,11.5,6.0
8071,10.9,0.38,0.49,2.0,0.079,8.0,25.0,1.00289,3.34,0.64,9.5,5.0
8072,8.8,0.49,0.31,2.3,0.067,7.0,20.0,0.99562,3.17,0.54,9.8,5.0
8073,9.0,0.42,0.24,3.0,0.081,12.0,65.0,0.9982,3.27,0.53,9.8,5.0
8074,8.6,0.36,0.39,1.8,0.086,8.0,19.0,0.9965,3.39,0.63,9.3,5.0
8075,10.3,0.44,0.4,2.0,0.068,12.0,29.0,0.9967,3.23,0.64,9.8,6.0
8076,8.8,0.32,0.37,2.3,0.083,23.0,45.0,0.9976,3.27,0.56,11.1,7.0
8077,10.0,0.35,0.42,1.4,0.073,10.0,29.0,0.9986,3.12,0.62,9.8,5.0
8078,7.1,0.41,0.28,2.6,0.078,18.0,31.0,0.99745,3.41,0.64,9.5,6.0
8079,10.3,0.28,0.44,2.0,0.07,26.0,51.0,0.9976,3.23,0.61,9.6,5.0
8080,8.7,0.37,0.36,2.2,0.076,6.0,14.0,0.9986,3.45,0.72,10.4,6.0
8081,9.7,0.52,0.34,2.2,0.092,8.0,23.0,0.99642,3.16,0.56,10.6,7.0
8082,7.4,0.38,0.36,1.8,0.077,7.0,62.0,0.9994,3.34,0.57,9.4,5.0
8083,10.5,0.58,0.55,2.0,0.094,25.0,52.0,0.9982,3.35,0.56,10.9,6.0
8084,7.5,0.38,0.43,2.4,0.084,25.0,68.0,0.9972,3.19,0.56,10.9,5.0
8085,8.4,0.36,0.45,2.0,0.08,27.0,55.0,0.99608,3.42,0.63,11.2,5.0
8086,7.6,0.5,0.1,2.3,0.057,6.0,24.0,0.9991,3.52,0.58,9.5,5.0
8087,8.7,0.6,0.0,3.0,0.064,16.0,33.0,0.99498,3.39,0.86,10.5,5.0
8088,8.3,0.41,0.32,2.6,0.084,6.0,16.0,0.9976,3.25,0.59,12.8,6.0
8089,6.6,0.62,0.04,2.2,0.075,15.0,28.0,0.99448,3.29,0.74,11.2,7.0
8090,7.3,0.53,0.02,2.1,0.078,21.0,77.0,0.9955,3.41,0.54,9.8,6.0
8091,9.3,0.42,0.43,3.0,0.08,6.0,18.0,0.9984,3.2,0.58,10.7,4.0
8092,6.2,0.765,0.0,2.0,0.0579999999999999,5.0,15.0,0.99565,3.54,0.48,13.4,8.0
8093,7.0,0.64,0.04,2.0,0.076,24.0,62.0,0.99633,3.39,0.54,9.4,5.0
8094,9.3,0.66,0.49,2.0,0.0819999999999999,10.0,18.0,0.99774,3.3,0.82,9.5,6.0
8095,9.2,0.43,0.49,1.9,0.1169999999999999,10.0,23.0,0.9974,3.31,0.55,10.4,6.0
8096,11.9,0.31,0.55,1.6,0.064,6.0,14.0,0.9984,3.19,0.59,11.0,6.0
8097,10.0,0.52,0.0,1.8,0.086,7.0,31.0,0.9983,3.08,0.52,9.2,7.0
8098,7.5,0.34,0.27,2.2,0.077,26.0,69.0,0.9988,3.44,0.62,9.5,5.0
8099,7.9,0.47,0.08,1.8,0.074,26.0,40.0,0.9976,3.42,0.56,9.6,5.0
8100,11.4,0.43,0.45,2.0,0.083,5.0,13.0,0.9978,3.26,0.87,10.5,6.0
8101,8.1,0.46,0.29,2.0,0.077,13.0,71.0,0.99786,3.4,0.49,9.5,5.0
8102,7.4,0.58,0.02,2.0,0.071,6.0,14.0,0.9967,3.39,0.56,10.3,5.0
8103,7.4,0.63,0.3,2.0,0.079,15.0,28.0,0.99712,3.36,0.6,10.0,6.0
8104,10.0,0.37,0.5,2.3,0.076,6.0,16.0,0.99716,3.37,0.6,11.1,6.0
8105,7.1,0.41,0.42,2.5,0.078,6.0,13.0,0.99642,3.24,0.68,11.4,6.0
8106,7.6,0.5,0.49,2.0,0.071,31.0,65.0,0.9973,3.28,0.51,9.4,6.0
8107,6.0,0.59,0.03,2.3,0.0819999999999999,13.0,31.0,0.99619,3.32,0.56,9.3,5.0
8108,7.7,0.41,0.33,2.9,0.07,17.0,53.0,0.9981,3.26,0.62,9.6,5.0
8109,11.6,0.41,0.49,2.0,0.0819999999999999,6.0,11.0,0.9988,3.22,0.56,10.3,6.0
8110,9.3,0.5,0.09,2.8,0.061,6.0,16.0,0.9956,3.2,0.56,9.2,5.0
8111,7.0,0.76,0.06,1.6,0.076,3.0,13.0,0.9955,3.36,0.56,9.7,6.0
8112,8.9,0.58,0.39,2.0,0.078,4.0,9.0,0.9988,3.4,0.87,11.0,5.0
8113,11.6,0.45,0.49,3.4,0.077,6.0,15.0,1.0001,3.27,0.71,9.5,5.0
8114,7.0,0.5,0.0,2.4,0.0819999999999999,8.0,20.0,0.99652,3.3,0.66,11.0,6.0
8115,7.1,0.59,0.08,2.7,0.078,13.0,27.0,0.99557,3.16,0.55,9.2,5.0
8116,7.5,0.58,0.01,1.7,0.076,10.0,28.0,0.998,3.35,0.48,9.5,5.0
8117,7.1,0.43,0.25,2.4,0.065,19.0,67.0,0.9972,3.18,0.57,9.8,5.0
8118,7.7,0.24,0.33,1.5,0.07,19.0,56.0,0.9959,3.3,0.77,13.4,6.0
8119,7.8,0.64,0.1,2.2,0.093,14.0,26.0,0.9982,3.29,0.6,9.9,5.0
8120,7.4,0.59,0.26,2.0,0.087,25.0,99.0,0.9955,3.26,0.62,10.2,5.0
8121,6.9,0.6,0.09,1.6,0.076,5.0,15.0,0.99588,3.3,0.56,10.3,8.0
8122,8.4,0.44,0.32,1.9,0.078,5.0,23.0,0.9964,3.38,0.56,9.5,5.0
8123,8.9,0.47,0.49,2.4,0.0819999999999999,5.0,28.0,0.9987,3.32,1.11,10.7,6.0
8124,9.9,0.58,0.18,1.6,0.074,7.0,31.0,0.9988,3.22,0.64,9.3,6.0
8125,6.6,0.48,0.04,2.1,0.085,17.0,44.0,0.9968,3.55,0.57,11.5,6.0
8126,8.8,0.5,0.15,2.1,0.073,6.0,23.0,0.9972,3.27,0.64,9.8,5.0
8127,8.4,0.5,0.3,1.5,0.0969999999999999,9.0,20.0,0.99655,3.27,0.76,10.7,5.0
8128,9.7,0.63,0.1,2.2,0.067,7.0,16.0,0.9959,3.32,0.6,9.7,6.0
8129,8.3,0.67,0.13,2.1,0.094,25.0,134.0,0.9966,3.34,0.44,9.5,6.0
8130,8.0,0.47,0.42,2.2,0.072,12.0,33.0,0.9976,3.47,0.62,9.4,5.0
8131,9.0,0.48,0.32,2.3,0.062,14.0,38.0,0.9957,3.27,0.86,10.5,6.0
8132,12.6,0.41,0.6,3.0,0.075,12.0,20.0,0.9974,3.15,0.52,9.6,5.0
8133,7.2,0.39,0.32,2.3,0.065,6.0,13.0,0.99712,3.51,0.64,10.9,6.0
8134,8.2,0.46,0.24,2.0,0.07,19.0,54.0,0.99774,3.28,0.53,10.2,5.0
8135,7.6,0.48,0.25,2.6,0.077,5.0,16.0,0.9962,3.18,0.67,12.2,7.0
8136,6.2,0.49,0.17,1.9,0.073,15.0,33.0,0.99467,3.35,0.5,9.6,5.0
8137,10.9,0.36,0.49,1.8,0.095,13.0,47.0,0.9972,3.16,0.78,9.4,5.0
8138,7.0,0.6,0.0,2.2,0.095,4.0,11.0,0.99648,3.1,0.64,10.0,7.0
8139,6.4,0.61,0.04,1.9,0.076,10.0,23.0,0.99258,3.31,0.54,12.2,7.0
8140,9.2,0.4,0.19,1.8,0.087,8.0,27.0,0.9974,3.29,0.71,9.6,5.0
8141,7.8,0.59,0.0,2.3,0.067,6.0,20.0,0.99552,3.32,0.56,10.4,5.0
8142,7.2,0.6,0.1,2.1,0.076,5.0,21.0,0.9962,3.55,0.6,10.6,6.0
8143,6.7,0.765,0.0,2.1,0.079,11.0,20.0,0.99736,3.39,0.5,12.0,6.0
8144,6.9,0.6,0.0,2.1,0.079,18.0,28.0,0.99418,3.28,0.49,9.4,6.0
8145,10.1,0.38,0.46,1.9,0.072,13.0,50.0,0.9991,3.17,0.82,10.0,5.0
8146,7.2,0.58,0.26,2.1,0.084,21.0,37.0,0.99552,3.18,0.54,9.2,5.0
8147,8.4,0.41,0.49,2.0,0.094,23.0,54.0,0.9991,3.12,0.71,10.5,8.0
8148,6.4,0.59,0.24,2.4,0.092,8.0,20.0,0.99524,3.47,0.57,9.4,5.0
8149,7.0,0.655,0.0,1.7,0.083,20.0,37.0,0.99576,3.32,0.8,11.0,7.0
8150,12.5,0.78,0.4,2.5,0.075,26.0,55.0,0.9973,3.38,0.64,9.7,6.0
8151,8.9,0.61,0.04,1.9,0.0819999999999999,10.0,28.0,0.99552,3.28,0.61,10.1,5.0
8152,9.3,0.51,0.0,2.6,0.077,6.0,17.0,0.9964,3.38,0.57,10.1,6.0
8153,7.5,0.53,0.19,2.8,0.078,14.0,37.0,0.9982,3.28,0.87,9.3,5.0
8154,7.8,0.41,0.18,1.9,0.077,26.0,62.0,0.9962,3.42,0.53,9.8,5.0
8155,7.2,0.59,0.21,2.1,0.079,13.0,66.0,0.9986,3.27,0.58,9.9,6.0
8156,10.0,0.36,0.53,2.6,0.077,15.0,35.0,0.9972,3.39,0.64,11.0,7.0
8157,7.0,0.59,0.0,2.1,0.064,6.0,22.0,0.99672,3.22,0.61,11.9,7.0
8158,6.4,0.42,0.24,2.0,0.075,26.0,45.0,0.99538,3.42,0.6,9.8,5.0
8159,8.8,0.66,0.21,1.9,0.06,3.0,10.0,0.99494,3.54,0.58,9.5,5.0
8160,7.0,0.58,0.04,2.8,0.092,27.0,53.0,0.99586,3.36,0.55,10.9,5.0
8161,9.8,0.46,0.24,2.8,0.081,38.0,58.0,0.99732,3.31,0.53,10.5,5.0
8162,9.0,0.38,0.51,2.3,0.067,12.0,20.0,0.9979,3.32,0.87,9.7,6.0
8163,7.1,0.51,0.21,2.3,0.0819999999999999,12.0,65.0,0.9963,3.2,0.55,9.5,6.0
8164,6.7,0.715,0.0,2.0,0.074,8.0,24.0,0.9983,3.56,0.61,9.9,5.0
8165,7.6,0.39,0.43,1.7,0.077,12.0,42.0,0.99685,3.09,0.57,9.8,5.0
8166,10.5,0.36,0.45,2.4,0.094,6.0,20.0,0.9972,3.15,0.59,9.9,6.0
8167,8.3,0.38,0.42,2.2,0.086,7.0,16.0,0.99458,3.4,0.62,9.5,5.0
8168,7.2,0.58,0.0,2.0,0.08,6.0,19.0,0.99735,3.47,0.54,9.5,5.0
8169,8.8,0.5,0.4,2.3,0.077,9.0,20.0,0.998,3.38,0.84,9.8,5.0
8170,7.2,0.735,0.01,2.3,0.075,23.0,58.0,0.99708,3.52,0.53,9.8,5.0
8171,7.2,0.42,0.21,2.0,0.084,13.0,31.0,0.9962,3.44,0.55,11.8,7.0
8172,7.2,0.51,0.23,1.8,0.078,21.0,67.0,0.9965,3.22,0.62,9.8,5.0
8173,8.5,0.31,0.49,2.6,0.077,21.0,88.0,0.99672,3.3,0.67,9.2,8.0
8174,8.1,0.69,0.31,1.8,0.088,5.0,19.0,0.99586,3.14,0.5,9.8,5.0
8175,6.7,0.54,0.07,2.0,0.0969999999999999,13.0,58.0,0.9955,3.35,0.62,11.0,7.0
8176,7.2,0.52,0.15,2.0,0.079,15.0,39.0,0.99437,3.29,0.68,10.1,6.0
8177,7.8,0.53,0.13,2.2,0.07,27.0,51.0,0.99704,3.32,0.54,9.5,5.0
8178,6.9,0.38,0.32,2.2,0.069,20.0,147.0,0.9966,3.38,0.65,9.5,5.0
8179,7.0,0.58,0.0,1.9,0.07,16.0,28.0,0.99444,3.29,0.52,10.0,6.0
8180,6.6,0.745,0.11,2.1,0.09,7.0,28.0,0.9968,3.44,0.49,10.9,6.0
8181,7.2,0.64,0.03,2.4,0.078,11.0,31.0,0.9969,3.36,0.69,9.4,6.0
8182,9.0,0.47,0.47,2.2,0.08,8.0,23.0,0.9976,3.12,0.97,9.4,6.0
8183,8.9,0.44,0.29,1.9,0.077,26.0,64.0,0.9959,3.29,0.68,9.5,5.0
8184,8.0,0.66,0.04,2.3,0.061,10.0,23.0,0.99562,3.45,1.07,11.0,5.0
8185,8.2,0.43,0.24,2.2,0.073,10.0,28.0,0.9982,3.37,0.58,9.5,5.0
8186,7.2,0.33,0.48,2.3,0.085,17.0,34.0,0.9955,3.26,0.48,9.7,5.0
8187,7.9,0.69,0.07,2.5,0.083,9.0,20.0,0.9966,3.37,0.54,9.7,5.0
8188,13.9,0.45,0.49,2.6,0.076,12.0,50.0,1.001,3.15,0.68,9.6,6.0
8189,8.6,0.55,0.19,2.4,0.075,6.0,18.0,0.9972,3.19,0.76,9.5,5.0
8190,8.3,0.545,0.22,2.0,0.084,32.0,44.0,0.9967,3.28,0.65,11.4,7.0
8191,7.5,0.54,0.14,2.3,0.081,9.0,49.0,0.9963,3.28,0.6,9.8,5.0
8192,7.9,0.56,0.21,2.1,0.0559999999999999,14.0,40.0,0.99619,3.33,0.57,9.5,5.0
8193,7.9,0.47,0.18,2.4,0.076,12.0,62.0,0.9988,3.42,0.51,9.8,5.0
8194,7.2,0.72,0.06,2.0,0.074,5.0,12.0,0.9972,3.19,0.57,9.6,4.0
8195,9.2,0.4,0.41,2.6,0.092,30.0,54.0,0.99692,3.16,0.64,9.3,5.0
8196,6.7,0.57,0.09,2.0,0.0969999999999999,9.0,38.0,0.9956,3.46,0.77,12.0,7.0
8197,7.7,0.65,0.03,2.4,0.076,6.0,16.0,0.9964,3.54,0.49,9.3,5.0
8198,7.1,0.5,0.0,2.0,0.08,8.0,25.0,0.9955,3.14,0.59,11.4,6.0
8199,9.2,0.43,0.25,2.1,0.079,4.0,32.0,0.9988,3.22,0.6,9.5,6.0
8200,9.0,0.4,0.42,2.1,0.077,17.0,28.0,0.9997,3.41,0.55,9.5,5.0
8201,9.4,0.63,0.23,2.3,0.0819999999999999,25.0,54.0,0.9968,3.38,0.74,12.4,7.0
8202,8.9,0.42,0.31,2.8,0.068,12.0,30.0,0.99458,3.18,0.59,11.0,6.0
8203,8.2,0.44,0.24,1.9,0.0819999999999999,5.0,15.0,0.9957,3.38,0.56,9.7,6.0
8204,8.8,0.49,0.32,1.8,0.06,6.0,15.0,0.99672,3.33,0.58,10.0,7.0
8205,8.7,0.24,0.42,2.1,0.084,6.0,20.0,0.9982,3.15,0.6,9.5,5.0
8206,8.7,0.39,0.51,2.2,0.095,6.0,22.0,1.0008,3.07,0.84,12.1,7.0
8207,6.6,0.5,0.24,1.8,0.08,18.0,32.0,0.99693,3.47,0.64,9.5,5.0
8208,7.0,0.4,0.13,1.9,0.072,33.0,119.0,0.999,3.39,0.57,9.8,6.0
8209,7.8,0.39,0.49,1.8,0.067,18.0,49.0,0.9986,3.18,0.78,10.3,5.0
8210,9.0,0.48,0.19,2.1,0.079,36.0,77.0,0.99724,3.41,0.63,10.9,5.0
8211,7.2,0.51,0.24,1.8,0.074,11.0,65.0,0.9972,3.46,0.71,9.6,6.0
8212,7.5,0.43,0.41,1.9,0.078,15.0,54.0,0.99668,3.23,0.61,9.6,5.0
8213,6.7,0.55,0.02,2.3,0.074,23.0,50.0,0.9957,3.42,0.87,11.1,6.0
8214,7.0,0.6,0.05,2.4,0.093,25.0,52.0,0.9959,3.39,0.56,9.4,6.0
8215,10.0,0.36,0.57,2.4,0.073,11.0,44.0,0.9972,3.08,0.83,10.9,5.0
8216,8.1,0.62,0.49,2.0,0.092,9.0,46.0,0.9968,3.03,1.23,9.6,5.0
8217,6.5,0.58,0.02,2.0,0.077,38.0,70.0,0.99578,3.39,0.58,9.4,6.0
8218,8.0,0.41,0.47,2.1,0.07,17.0,35.0,0.9982,3.38,0.57,9.8,5.0
8219,8.6,0.25,0.45,2.2,0.07,24.0,44.0,0.9969,3.25,0.56,9.7,4.0
8220,8.6,0.53,0.04,2.3,0.091,3.0,9.0,0.9971,3.44,0.54,12.6,6.0
8221,10.4,0.5,0.45,2.6,0.074,5.0,15.0,0.9976,3.26,0.48,9.9,5.0
8222,8.3,0.42,0.39,2.2,0.084,16.0,44.0,0.9982,3.31,0.58,9.3,5.0
8223,8.8,0.5,0.24,2.4,0.079,12.0,20.0,0.9967,3.35,0.63,10.3,6.0
8224,7.4,0.28,0.32,2.1,0.078,21.0,62.0,0.997,3.31,0.62,9.8,5.0
8225,9.3,0.39,0.42,2.8,0.085,5.0,9.0,0.9974,3.34,0.82,10.3,7.0
8226,10.4,0.6,0.21,2.6,0.072,21.0,48.0,0.9958,3.34,0.47,10.0,7.0
8227,7.1,0.55,0.0,2.2,0.076,3.0,10.0,0.9956,3.43,0.57,9.9,6.0
8228,7.6,0.715,0.26,2.1,0.081,17.0,62.0,0.99628,3.35,0.83,9.6,5.0
8229,7.4,0.51,0.01,1.5,0.085,5.0,14.0,0.99258,3.34,0.63,11.6,7.0
8230,7.8,0.63,0.26,1.8,0.0819999999999999,5.0,14.0,0.99502,3.28,0.58,12.0,7.0
8231,8.0,0.44,0.33,2.1,0.078,5.0,22.0,0.99652,3.28,0.63,9.8,5.0
8232,8.7,0.84,0.06,1.6,0.077,7.0,17.0,0.9984,3.36,0.55,9.4,6.0
8233,7.5,0.55,0.02,1.5,0.076,15.0,24.0,0.9972,3.38,0.56,9.6,6.0
8234,12.5,0.31,0.54,2.2,0.071,25.0,55.0,0.9987,3.17,0.7,9.4,5.0
8235,6.8,0.62,0.02,2.5,0.08,12.0,28.0,0.9969,3.48,0.6,10.0,6.0
8236,8.3,0.49,0.14,2.2,0.086,10.0,28.0,0.99448,3.21,0.61,11.3,6.0
8237,6.7,0.48,0.01,2.0,0.074,14.0,38.0,0.9971,3.36,0.65,10.7,7.0
8238,9.0,0.34,0.34,2.7,0.07,12.0,37.0,0.9963,3.26,0.72,9.4,6.0
8239,9.3,0.36,0.33,1.9,0.074,16.0,86.0,0.9962,3.3,0.59,9.3,5.0
8240,7.2,0.43,0.38,1.9,0.084,9.0,22.0,0.9962,3.22,0.54,9.6,5.0
8241,7.8,0.63,0.26,2.6,0.076,12.0,81.0,0.99616,3.3,0.51,9.3,7.0
8242,6.2,0.66,0.0,2.1,0.077,18.0,38.0,0.99388,3.15,0.54,9.8,5.0
8243,6.7,0.52,0.03,2.0,0.074,18.0,38.0,0.99489,3.56,0.61,11.1,6.0
8244,6.3,0.55,0.0,2.0,0.072,5.0,15.0,0.9994,3.43,0.61,9.5,6.0
8245,6.9,0.36,0.32,2.1,0.102,15.0,49.0,0.9973,3.17,0.6,12.2,6.0
8246,7.2,0.52,0.21,1.7,0.084,27.0,46.0,0.9991,3.27,0.57,9.2,5.0
8247,10.9,0.43,0.5,2.9,0.0969999999999999,21.0,44.0,0.99592,3.27,0.74,11.3,7.0
8248,6.8,0.66,0.0,2.6,0.0579999999999999,14.0,27.0,0.99689,3.52,0.58,9.5,5.0
8249,7.3,0.51,0.09,2.0,0.073,5.0,13.0,0.99774,3.32,0.71,9.7,6.0
8250,9.0,0.45,0.43,1.9,0.084,5.0,13.0,0.9998,3.12,0.53,9.5,5.0
8251,11.3,0.32,0.48,2.1,0.063,6.0,16.0,0.9972,3.34,0.52,9.5,6.0
8252,6.3,0.84,0.03,1.9,0.077,8.0,31.0,0.99534,3.41,0.59,10.0,6.0
8253,10.0,0.32,0.34,2.8,0.087,29.0,49.0,0.9983,3.19,0.81,9.3,5.0
8254,8.5,0.38,0.39,2.1,0.077,15.0,81.0,0.9964,3.3,0.6,9.8,5.0
8255,7.2,0.57,0.17,2.1,0.0559999999999999,16.0,34.0,0.9996,3.28,0.59,9.6,5.0
8256,7.5,0.61,0.02,2.0,0.074,13.0,31.0,0.99539,3.44,0.55,10.4,6.0
8257,7.0,0.6,0.23,1.9,0.073,11.0,23.0,0.99444,3.26,0.56,10.5,5.0
8258,9.1,0.38,0.41,2.2,0.0819999999999999,18.0,101.0,0.9983,3.21,0.53,9.5,5.0
8259,8.9,0.36,0.24,2.6,0.077,9.0,42.0,0.99514,3.28,0.62,9.7,5.0
8260,6.4,0.61,0.03,2.4,0.08,18.0,34.0,0.9986,3.58,0.62,10.4,6.0
8261,7.3,0.35,0.33,2.2,0.106,5.0,13.0,0.9982,3.36,0.55,9.8,6.0
8262,7.1,0.57,0.14,1.8,0.111,26.0,77.0,0.9991,3.41,0.53,9.3,5.0
8263,9.1,0.3,0.54,2.1,0.076,26.0,44.0,0.9974,3.28,0.9,10.2,6.0
8264,7.6,0.55,0.14,2.0,0.076,6.0,16.0,0.99586,3.38,0.58,9.9,5.0
8265,7.6,0.65,0.03,1.8,0.08,32.0,48.0,0.99552,3.41,0.58,9.8,6.0
8266,7.7,0.24,0.24,2.0,0.084,6.0,13.0,0.99745,3.32,0.68,10.0,6.0
8267,7.1,0.74,0.06,1.8,0.077,15.0,22.0,0.9976,3.12,1.17,10.4,5.0
8268,7.5,0.58,0.0,1.9,0.084,13.0,28.0,0.99542,3.29,0.49,12.1,7.0
8269,6.3,0.58,0.01,2.4,0.08,27.0,48.0,0.9988,3.42,0.74,11.9,7.0
8270,9.1,0.29,0.3,1.5,0.093,18.0,35.0,0.99685,3.32,0.77,10.1,5.0
8271,9.9,0.38,0.49,2.4,0.079,12.0,24.0,0.9991,3.28,0.6,10.2,7.0
8272,6.7,0.58,0.17,2.1,0.068,9.0,27.0,0.99748,3.34,0.46,11.0,7.0
8273,9.1,0.43,0.33,2.2,0.067,12.0,35.0,0.99742,3.26,0.64,10.5,6.0
8274,7.3,0.24,0.0,1.4,0.078,6.0,14.0,0.9966,3.4,0.6,9.5,6.0
8275,7.2,0.27,0.24,2.1,0.079,5.0,16.0,0.99516,3.22,0.62,9.3,5.0
8276,7.2,0.56,0.08,1.5,0.071,11.0,25.0,0.99504,3.15,0.67,9.5,6.0
8277,10.8,0.41,0.67,4.0,0.075,4.0,11.0,0.9964,3.19,0.66,10.3,6.0
8278,7.6,0.57,0.01,2.5,0.074,6.0,21.0,0.99476,3.29,0.55,9.4,5.0
8279,7.6,0.59,0.22,1.8,0.0819999999999999,27.0,59.0,0.9984,3.52,0.72,10.5,6.0
8280,8.9,0.41,0.19,2.2,0.079,10.0,26.0,0.9964,3.28,0.56,10.2,6.0
8281,9.1,0.31,0.29,2.9,0.078,12.0,27.0,0.9987,3.15,0.78,11.5,7.0
8282,8.7,0.61,0.32,2.3,0.076,4.0,8.0,0.99534,3.38,0.63,9.2,5.0
8283,7.7,0.66,0.06,1.9,0.077,34.0,52.0,0.9959,3.39,0.55,9.5,5.0
8284,8.4,0.59,0.01,2.1,0.071,7.0,13.0,0.99516,3.39,0.61,10.4,5.0
8285,7.9,0.685,0.0,1.9,0.0579999999999999,5.0,20.0,0.9982,3.38,0.64,9.8,5.0
8286,8.0,0.6,0.13,2.0,0.068,3.0,8.0,0.99774,3.19,0.49,11.5,6.0
8287,9.1,0.59,0.15,2.6,0.0579999999999999,13.0,31.0,0.9988,3.21,0.49,9.5,6.0
8288,8.3,0.38,0.36,2.9,0.1009999999999999,11.0,58.0,0.99374,3.31,0.67,11.0,6.0
8289,6.7,0.42,0.21,2.7,0.079,4.0,12.0,0.99562,3.44,0.52,11.2,4.0
8290,7.0,0.64,0.0,2.1,0.066,5.0,14.0,0.99538,3.4,0.59,11.3,5.0
8291,8.6,0.65,0.25,2.5,0.075,12.0,25.0,0.99586,3.17,0.43,11.0,7.0
8292,7.0,0.27,0.34,2.1,0.0819999999999999,15.0,27.0,0.99562,3.22,0.77,11.4,6.0
8293,11.5,0.47,0.66,2.6,0.072,15.0,19.0,0.99652,3.08,0.78,10.0,6.0
8294,7.8,0.54,0.07,2.0,0.071,17.0,38.0,0.99494,3.36,0.59,10.0,7.0
8295,9.3,0.31,0.43,2.0,0.094,6.0,23.0,0.9962,3.18,0.73,9.0,5.0
8296,9.3,0.4,0.34,2.0,0.076,8.0,23.0,0.9987,3.18,0.7,10.8,5.0
8297,7.6,0.62,0.04,1.9,0.075,14.0,24.0,0.9952,3.37,0.44,9.4,5.0
8298,6.7,0.6,0.02,2.4,0.072,10.0,35.0,0.99774,3.51,0.67,10.1,6.0
8299,7.7,0.58,0.03,2.2,0.079,9.0,31.0,0.9971,3.36,0.65,10.0,6.0
8300,8.8,0.39,0.51,2.1,0.0819999999999999,14.0,28.0,0.9962,3.21,0.74,9.8,5.0
8301,8.1,0.6,0.0,1.9,0.083,7.0,16.0,0.99444,3.45,0.52,9.3,5.0
8302,9.0,0.49,0.45,2.6,0.08,20.0,119.0,0.9966,3.27,0.62,9.4,5.0
8303,8.1,0.28,0.44,2.3,0.079,6.0,28.0,0.99708,3.5,0.48,9.8,5.0
8304,8.9,0.55,0.32,1.7,0.084,15.0,66.0,0.9962,3.23,0.54,9.4,5.0
8305,7.8,0.57,0.13,2.0,0.076,11.0,31.0,0.9988,3.4,0.49,9.4,5.0
8306,7.7,0.46,0.25,2.9,0.086,9.0,22.0,0.99761,3.2,0.61,10.2,7.0
8307,7.7,0.735,0.1,2.4,0.09,18.0,54.0,0.99613,3.32,0.52,10.9,7.0
8308,9.0,0.735,0.32,1.8,0.067,10.0,47.0,0.9984,3.21,0.59,9.5,5.0
8309,7.1,0.42,0.42,1.9,0.102,21.0,48.0,0.99494,3.36,0.65,9.5,5.0
8310,10.0,0.28,0.4,2.1,0.068,12.0,28.0,0.99516,3.27,0.63,10.4,5.0
8311,7.4,0.56,0.09,2.4,0.073,11.0,32.0,0.9964,3.31,0.57,9.4,6.0
8312,7.0,0.53,0.27,1.9,0.066,18.0,35.0,0.99786,3.26,0.59,9.3,5.0
8313,9.0,0.42,0.39,2.5,0.08,11.0,41.0,0.9982,3.32,0.69,11.0,6.0
8314,8.3,0.645,0.24,2.0,0.084,7.0,28.0,0.9947,3.18,0.76,10.6,6.0
8315,8.0,0.46,0.24,2.5,0.078,32.0,67.0,0.99538,3.4,0.59,9.2,5.0
8316,9.7,0.61,0.0,2.2,0.098,9.0,27.0,0.9969,3.31,0.58,10.5,4.0
8317,7.2,0.44,0.31,2.5,0.074,5.0,24.0,0.99656,3.28,0.71,9.9,5.0
8318,8.8,0.51,0.22,1.9,0.0819999999999999,8.0,23.0,0.99694,3.25,0.68,9.8,6.0
8319,12.8,0.31,0.49,1.9,0.069,5.0,20.0,1.0002,3.4,0.63,9.6,6.0
8320,8.7,1.02,0.02,2.0,0.065,15.0,33.0,0.9974,3.46,0.57,12.5,7.0
8321,7.2,0.58,0.17,1.7,0.079,12.0,21.0,0.9991,3.1,0.6,10.0,6.0
